vente_id,date,prix,rue,arrondissement,type_local,surface,pieces,longitude,latitude
2024-1214779,27.03.2024,"25000,00",RUE DE LA VOUTE,12, Dépendance,,0.0,2.40682,48.84594
2024-1201265,02.07.2024,"870000,00 €",RUE DES ARCHIVES,4, Dépendance,,0.0,2.35439,48.85804
2024-1193451,09/01/2024,"50000,00 €",RUE BRUNEL,17,Dépendance,,0.0,2.28862,48.87758
2024-1217693,24/05/2024,"450000,00",RUE DES PLANTES,14,Appartement,53.0,3.0,2.32317,48.82959
2024-1219142,05/06/2024,"1,00",RUE D AUTEUIL,16,Dépendance,,0.0,2.26381,48.84827
2024-1225904,05/11/2024,"170000,00",RUE DE LA ROQUETTE,11, Appartement,23.0,1.0,2.37182,48.85462
2024-1215588,23/04/2024,"112000,00",BD VOLTAIRE,11,APPARTEMENT,10.0,1.0,2.39204,48.85103
2024-1210316,19/12/2024,"495192,00",RUE MARGUERITE DE ROCHECHOUART,9, Dépendance,,0.0,2.34641,48.88222
2024-1200254,06/06/2024,"30330000,00",RUE DE ROME,8,LOCAL INDUSTRIEL. COMMERCIAL OU ASSIMILÉ,62.0,0.0,2.32495,48.87455
2024-1228359,18/12/2024,"8700000,00",AV DE CAMOENS,16,APPARTEMENT,168.0,5.0,2.28679,48.85931
2024-1207656,30/10/2024,"160000,00 €",BD PEREIRE,17,DÉPENDANCE,,0.0,2.28586,48.8783
2024-1221684,31/07/2024,"845000,00",RUE CARRIER BELLEUSE,15,Dépendance,,0.0,2.30226,48.84634
2024-1213255,04/03/2024,"50000,00",RUE CHALGRIN,16,Dépendance,,0.0,2.28895,48.87436
2024-1216308,03/05/2024,"352319,00",RUE MOLITOR,16, Dépendance,,0.0,2.25801,48.84511
2024-1197827,15.04.2024,"260000,00",RUE AMBROISE THOMAS,9,Appartement ,35.0,2.0,2.34758,48.87507
2024-1212050,06/02/2024,"1385350,00",AV A-EUGENIE MILLERET DE BROU,16, Dépendance,,0.0,2.27187,48.85347
2024-1216504,23/04/2024,"45000,00",RUE DES ENTREPRENEURS,15,APPARTEMENT,26.0,1.0,2.29157,48.84386
2024-1219998,10/07/2024,"100000,00",RUE SERVAN,11,APPARTEMENT,29.0,2.0,2.38243,48.86249
2024-1193971,22/01/2024,"585600,00",AV HOCHE,8,Appartement,41.0,2.0,2.30292,48.87662
2024-1218193,30.05.2024,"13500,00",AV D ITALIE,13,Dépendance,,0.0,2.35463,48.82915
2024-1203621,12.07.2024,"136000,00",RUE LENTONNET,9, Appartement,11.0,1.0,2.34778,48.88005
2024-1226680,25/11/2024,"50000,00",RUE SINGER,16,DÉPENDANCE,,0.0,2.27902,48.85599
2024-1197649,05/04/2024,"33000,00",RUE MARCADET,18,Dépendance,,0.0,2.34776,48.88998
2024-1209227,09/12/2024,"361111,12",RUE DE L OURCQ,19, Appartement,42.0,4.0,2.37544,48.89344
2024-1199534,31/05/2024,"32000000,00 €",RUE VIVIENNE,2,Appartement,37.0,2.0,2.33986,48.86752
2024-1209642,19.12.2024,"495000,00",AV JEAN JAURES,19, Appartement,74.0,3.0,2.38411,48.88563
2024-1227070,29.11.2024,"461920,00",AV DU DOC ARNOLD NETTER,12,Appartement,45.0,2.0,2.4043,48.84219
2024-1205938,17/09/2024,"920150,00",AV DE WAGRAM,17,DÉPENDANCE,,0.0,2.30296,48.88382
2024-1221891,30.07.2024,"735000,00",RUE SAINT CHARLES,15,Dépendance,,0.0,2.28639,48.84693
2024-1198554,02/05/2024,"218000,00",RUE BERZELIUS,17,Appartement,27.0,2.0,2.31836,48.89284
2024-1199063,14/05/2024,"233500,00",RUE DE THIONVILLE,19,DÉPENDANCE,,0.0,2.38292,48.88843
2024-1211953,08.02.2024,"40000,00",RUE DAGORNO,12,DÉPENDANCE,,0.0,2.39834,48.84255
2024-1198247,26/04/2024,"320000,00",RUE DE COMPIEGNE,10, Dépendance,,0.0,2.35382,48.87962
2024-1213964,22/03/2024,"370000,00",RUE MAYET,6,Dépendance,,0.0,2.31944,48.84645
2024-1218034,10.06.2024,"330000,00",BD DE L HOPITAL,5, Appartement,31.0,3.0,2.36338,48.84281
2024-1218211,31.05.2024,"3050000,00",RUE DE LA FAISANDERIE,16,Appartement,181.0,6.0,2.27701,48.87003
2024-1200649,20/06/2024,"616600,00",RUE DE LEVIS,17,APPARTEMENT,53.0,3.0,2.31186,48.885
2024-1202784,10.07.2024,"94000000,00",AV DE L OPERA,1,Local industriel. commercial ou assimilé ,244.0,0.0,2.33453,48.86468
2024-1205298,23/09/2024,"315100,00",AV MATHURIN MOREAU,19,Appartement,33.0,2.0,2.37487,48.87819
2024-1221695,09/07/2024,"278150,00",RUE DE L AMIRAL COURBET,16,Appartement ,30.0,1.0,2.28339,48.86936
2024-1224411,11/09/2024,"720000,00",RUE DEBROUSSE,16, Dépendance,,0.0,2.29908,48.86432
2024-1214410,22/03/2024,"1180400,00",RUE DE GRENELLE,7,Appartement,72.0,3.0,2.32662,48.85389
2024-1201270,25/06/2024,"298000,00",BD DAVOUT,20,Dépendance,,0.0,2.40813,48.86329
2024-1213183,29.02.2024,"713500,00",RUE DE CHARENTON,12,Appartement,66.0,3.0,2.38943,48.83838
2024-1223700,27/09/2024,"212000,00",RUE CAMBRONNE,15,Appartement,18.0,1.0,2.30181,48.84428
2024-1203253,23/07/2024,"2183750,00 €",BD HAUSSMANN,8,Dépendance,,0.0,2.3156,48.87499
2024-1203096,01.07.2024,"565000,00",RUE DU CHATEAU LANDON,10,Appartement,55.0,3.0,2.36272,48.87983
2024-1213219,21/02/2024,"855000,00",AV DU MAINE,14,Dépendance ,,0.0,2.32485,48.83384
2024-1203820,25/07/2024,"400000,00",RUE DU POTEAU,18,Dépendance ,,0.0,2.33988,48.89471
2024-1194670,01.02.2024,"208000,00",RUE ARTHUR GROUSSIER,10,APPARTEMENT,24.0,2.0,2.37112,48.87201
2024-1207470,05.11.2024,"200000,00 €",RUE DU SENTIER,2,Appartement,18.0,1.0,2.3461,48.87011
2024-1225613,10/10/2024,"486000,00 €",QUAI DE GRENELLE,15, Dépendance,,0.0,2.2866,48.85178
2024-1217792,23.05.2024,"860000,00",RUE DE GRENELLE,7, Appartement,82.0,3.0,2.30844,48.85862
2024-1196490,13/03/2024,"229000,00 €",RUE JEAN ET MARIE MOINON,10,Appartement,24.0,1.0,2.37231,48.87436
2024-1209746,16/12/2024,"1572500,00",RUE REAUMUR,2,LOCAL INDUSTRIEL. COMMERCIAL OU ASSIMILÉ,121.0,0.0,2.35136,48.86632
2024-1194294,18.01.2024,"191000,00",RUE PELLEPORT,20, Appartement,38.0,2.0,2.39786,48.87216
2024-1217389,21/05/2024,"1081081,00 €",RUE CASSETTE,6,Dépendance,,0.0,2.33113,48.85046
2024-1213803,15/03/2024,"1780000,00",RUE GEORGES VILLE,16,DÉPENDANCE,,0.0,2.28833,48.87024
2024-1227505,29/11/2024,"575000,00 €",BD MURAT,16,APPARTEMENT,51.0,2.0,2.26297,48.83842
2024-1226337,12.11.2024,"444000,00",RUE DE JULIENNE,13,DÉPENDANCE,,0.0,2.34763,48.83506
2024-1217783,24/05/2024,"300000,00",RUE DE L EXPOSITION,7, Appartement,19.0,1.0,2.30286,48.85745
2024-1203450,19.07.2024,"350000,00 €",RUE QUINCAMPOIX,4,Appartement,35.0,2.0,2.35107,48.86144
2024-1199246,14/05/2024,"326500,00",RUE D HAUTPOUL,19,Appartement,41.0,3.0,2.38757,48.88493
2024-1216463,02.05.2024,"22000,00",RUE DE VAUGIRARD,15, Dépendance,,0.0,2.28848,48.83378
2024-1228164,16.12.2024,"1599600,00",RUE DE LA COMETE,7, Dépendance,,0.0,2.30874,48.85913
2024-1203158,10/07/2024,"790000,00",CITE DE TREVISE,9,APPARTEMENT,49.0,2.0,2.34691,48.87552
2024-1199069,02/05/2024,"363700,00",RUE DUHESME,18,Dépendance ,,0.0,2.34392,48.89449
2024-1211576,19/01/2024,"3510000,00",RUE AUGUSTE VACQUERIE,16,Local industriel. commercial ou assimilé,98.0,0.0,2.2942,48.86995
2024-1213664,18.03.2024,"325000,00",RUE LIANCOURT,14, Dépendance,,0.0,2.32795,48.83351
2024-1197444,28/03/2024,"600000,00",RUE LEBOUTEUX,17,Dépendance,,0.0,2.31659,48.88358
2024-1225175,04.10.2024,"2150000,00",RUE OSWALDO CRUZ,16, Appartement,136.0,4.0,2.2696,48.85665
2024-1221919,19/07/2024,"325000,00 €",RUE MONSIEUR LE PRINCE,6, Appartement,18.0,1.0,2.34023,48.84837
2024-1197275,26/03/2024,"10000,00",RUE ORDENER,18,DÉPENDANCE,,0.0,2.35146,48.89138
2024-1217609,30.05.2024,"547000,00 €",RUE FRANCOIS GERARD,16, Appartement,61.0,2.0,2.27213,48.84915
2024-1203203,30.07.2024,"697000,00",RUE JOSEPH DE MAISTRE,18,Appartement,58.0,3.0,2.33179,48.88952
2024-1216416,06/05/2024,"900000,00",RUE LE SUEUR,16,Appartement ,81.0,4.0,2.2877,48.87521
2024-1219677,27.06.2024,"585000,00",RUE DE PLELO,15, Appartement,15.0,1.0,2.28718,48.84007
2024-1199717,27/05/2024,"495000,00",PAS DUHESME,18,DÉPENDANCE,,0.0,2.34723,48.89615
2024-1228730,20.12.2024,"335000,00",RUE DE L AMIRAL MOUCHEZ,14,Dépendance,,0.0,2.34116,48.82395
2024-1229125,18.12.2024,"367000,00",RUE DE DOMREMY,13,Dépendance,,0.0,2.37041,48.82909
2024-1204699,17.09.2024,"480000,00",RUE DE LA JUSTICE,20,Appartement,57.0,3.0,2.4076,48.86847
2024-1209629,06/12/2024,"585000,00",RUE DE LA PLAINE,20,LOCAL INDUSTRIEL. COMMERCIAL OU ASSIMILÉ,130.0,0.0,2.40515,48.85072
2024-1210253,23.12.2024,"31500000,00",RUE LA BOETIE,8,Local industriel. commercial ou assimilé ,212.0,0.0,2.31801,48.87454
2024-1218874,07.06.2024,"1305000,00 €",RUE ST DOMINIQUE,7,APPARTEMENT,102.0,4.0,2.30671,48.85893
2024-1210769,05.01.2024,"20000,00",RUE GRACIEUSE,5,Dépendance ,,0.0,2.35072,48.84229
2024-1224742,27/09/2024,"160000,00",AV RODIN,16,DÉPENDANCE,,0.0,2.27471,48.86345
2024-1211473,19/01/2024,"303850,00",BD DE GRENELLE,15,Dépendance ,,0.0,2.29392,48.85071
2024-1212063,15/02/2024,"33000,00",RUE MONTERA,12,Dépendance ,,0.0,2.40762,48.84492
2024-1193302,09/01/2024,"255000,00",RUE LUCIEN SAMPAIX,10,Dépendance ,,0.0,2.35975,48.87124
2024-1194822,24/01/2024,"145000,00",RUE DE ROUEN,19, Appartement,20.0,1.0,2.37435,48.88772
2024-1224964,10.10.2024,"386000,00 €",RUE DU THEATRE,15,APPARTEMENT,43.0,2.0,2.29405,48.84607
2024-1205566,23/09/2024,"500000,00",RUE DUHESME,18,Local industriel. commercial ou assimilé ,50.0,0.0,2.34192,48.89267
2024-1218637,11/06/2024,"387960,00",PL ADOLPHE CHERIOUX,15,Appartement ,45.0,2.0,2.30145,48.84025
2024-1215638,26/04/2024,"48600,00",RUE MAURICE RIPOCHE,14, Dépendance,,0.0,2.3229,48.83352
2024-1219191,07.06.2024,"3515000,00",RUE DES GRANDS AUGUSTINS,6,Appartement ,153.0,2.0,2.34136,48.85464
2024-1195805,01/03/2024,"40000,00",RUE D ABOUKIR,2,Dépendance,,0.0,2.3498,48.86878
2024-1203810,25/07/2024,"2164575,00 €",AV DE WAGRAM,17,Appartement ,180.0,6.0,2.30296,48.88382
2024-1198885,06/05/2024,"691200,00",RUE SIMON DEREURE,18,DÉPENDANCE,,0.0,2.33645,48.88844
2024-1205105,18/09/2024,"450000,00 €",RUE DU PRESSOIR,20,Appartement,67.0,3.0,2.38301,48.86886
2024-1215323,12.04.2024,"290000,00",AV LEDRU ROLLIN,11,DÉPENDANCE,,0.0,2.37649,48.8523
2024-1214436,15/03/2024,"595010,00",RUE DE LA CROIX NIVERT,15,APPARTEMENT,48.0,3.0,2.29324,48.84272
2024-1193585,05/01/2024,"225200,00",RUE SAINT BLAISE,20,Appartement ,35.0,2.0,2.40926,48.85718
2024-1197578,17.04.2024,"500000,00",RUE LA FAYETTE,10,APPARTEMENT,59.0,3.0,2.35998,48.88026
2024-1219438,26.06.2024,"27211160,00",RUE LECOURBE,15,Local industriel. commercial ou assimilé,31.0,0.0,2.28378,48.83707
2024-1195343,23/02/2024,"1720000,00 €",RUE DE COURCELLES,17, Dépendance,,0.0,2.30172,48.88012
2024-1197802,28/03/2024,"111100,00 €",RUE DES LOMBARDS,4,Appartement,18.0,1.0,2.34942,48.8594
2024-1201985,11.07.2024,"80000,00",RUE FONTAINE DU BUT,18,Appartement ,9.0,1.0,2.33949,48.89034
2024-1193671,15/01/2024,"425000,00",RUE DE L OURCQ,19,Appartement ,50.0,2.0,2.37447,48.89404
2024-1210297,19.12.2024,"507450,00",RUE VAUVENARGUES,18, Appartement,62.0,4.0,2.32982,48.8973
2024-1216746,17/05/2024,"207000,00",RUE SAINT SAENS,15,Appartement,23.0,1.0,2.29091,48.85372
2024-1209458,02/12/2024,"68000,00",RUE DU CARDINAL MERCIER,9,Dépendance ,,0.0,2.32875,48.88115
2024-1201840,21.06.2024,"1413850,00",RUE BEAUJON,8,Appartement,96.0,2.0,2.30167,48.87509
2024-1215860,19.04.2024,"6550000,00 €",RUE MONGE,5, Appartement,48.0,3.0,2.35183,48.84248
2024-1216632,14/05/2024,"594000,00",RUE DE VAUGIRARD,15,Dépendance ,,0.0,2.30486,48.84022
2024-1199534,31/05/2024,"32000000,00",RUE VIVIENNE,2, Local industriel. commercial ou assimilé,189.0,0.0,2.33986,48.86752
2024-1225087,10.10.2024,"756000,00",RUE LE MAROIS,16,Appartement ,94.0,5.0,2.26101,48.83833
2024-1216138,22.04.2024,"687160,00",AV PARMENTIER,11,Appartement ,89.0,3.0,2.37992,48.85922
2024-1205025,05.09.2024,"1460000,00",RUE BERNARD BUFFET,17,Appartement ,92.0,4.0,2.31501,48.8916
2024-1227614,26/11/2024,"680000,00",BD RASPAIL,6, Appartement,46.0,2.0,2.32843,48.84445
2024-1193527,05/01/2024,"215000,00",RUE DUHESME,18,APPARTEMENT,40.0,2.0,2.3384,48.89102
2024-1208035,05.11.2024,"600000,00",AV DE LA CHAPELLE,17,Appartement,48.0,2.0,2.28658,48.88126
2024-1215413,10/04/2024,"140000,00",RUE DU SOMMERARD,5,Appartement,9.0,1.0,2.34662,48.84978
2024-1226873,26/11/2024,"562500,00",BD DE BELLEVILLE,11,APPARTEMENT,74.0,3.0,2.38037,48.86841
2024-1207449,29/10/2024,"53000000,00",RUE DE LA PAIX,2,LOCAL INDUSTRIEL. COMMERCIAL OU ASSIMILÉ,254.0,0.0,2.33167,48.87007
2024-1201890,05.07.2024,"3920000,00",RUE LA FAYETTE,9,Local industriel. commercial ou assimilé,77.0,0.0,2.34526,48.87642
2024-1215003,08/04/2024,"280000,00",RUE DU MOULIN DES PRES,13,Appartement,38.0,2.0,2.35265,48.8296
2024-1215872,04/04/2024,"3202000,00",AV DE VILLARS,7,Dépendance,,0.0,2.3135,48.85154
2024-1201944,01/07/2024,"425100,00",BD DE CLICHY,18,APPARTEMENT,18.0,1.0,2.33689,48.8834
2024-1196260,01/03/2024,"3390000,00",RUE D ORSEL,18,APPARTEMENT,84.0,4.0,2.34088,48.88331
2024-1216902,25.04.2024,"796830,00",RUE DE LA VOUTE,12,Dépendance ,,0.0,2.40722,48.84512
2024-1204461,26/08/2024,"270000,00",RUE VICTOR LETALLE,20, Appartement,32.0,2.0,2.38532,48.86687
2024-1209935,16.12.2024,"90000,00",AV DE LA GRANDE ARMEE,17, Local industriel. commercial ou assimilé,10.0,0.0,2.29045,48.87579
2024-1197504,18/04/2024,"29318952,00",RUE CLEMENT MAROT,8, Appartement,177.0,5.0,2.3032,48.86797
2024-1219007,04/06/2024,"345000,00",RUE DE WATTIGNIES,12,Dépendance,,0.0,2.39659,48.83598
2024-1229071,30/12/2024,"638000,00",RUE DE MONTTESSUY,7,Appartement ,37.0,2.0,2.29857,48.85921
2024-1221406,15.07.2024,"663620,00",RUE COPERNIC,16,Appartement,58.0,2.0,2.28938,48.86904
2024-1215467,04.04.2024,"600000,00 €",RUE DU MARECHAL HARISPE,7, Local industriel. commercial ou assimilé,29.0,0.0,2.29815,48.8586
2024-1201556,17/06/2024,"20000,00",RUE CARDUCCI,19, Dépendance,,0.0,2.38639,48.87703
2024-1199981,21/05/2024,"4400000,00",AV MATIGNON,8,Local industriel. commercial ou assimilé ,355.0,0.0,2.31146,48.86996
2024-1204936,20/09/2024,"235000,00",RUE DES MARTYRS,9, Appartement,28.0,1.0,2.33944,48.87867
2024-1219433,25.06.2024,"21606678,00",RUE EMILE LEPEU,11,Appartement,42.0,2.0,2.38734,48.85553
2024-1225520,24/10/2024,"291500,00",RUE DE L ECOLE POLYTECHNIQUE,5, Appartement,22.0,1.0,2.34778,48.8475
2024-1226725,21/11/2024,"1290000,00",RUE SAINTE BEUVE,6,Dépendance ,,0.0,2.32966,48.8443
2024-1219433,25/06/2024,"21606678,00",RUE POPINCOURT,11,LOCAL INDUSTRIEL. COMMERCIAL OU ASSIMILÉ,100.0,0.0,2.37535,48.85981
2024-1200817,21.06.2024,"414000,00",RUE PELLEPORT,20,Dépendance ,,0.0,2.39748,48.87317
2024-1215463,19.04.2024,"660000,00",RUE VANEAU,7,DÉPENDANCE,,0.0,2.31992,48.84894
2024-1226829,31.10.2024,"380000,00",RUE DE LA FEDERATION,15, Appartement,27.0,2.0,2.29602,48.85277
2024-1217059,13.05.2024,"174500,00",RUE DE CHARONNE,11, Appartement,15.0,1.0,2.37415,48.85272
2024-1224827,14.10.2024,"520000,00",RUE DE VARENNE,7,Appartement,54.0,3.0,2.32285,48.85449
2024-1216770,03/05/2024,"285000,00",RUE TAINE,12,Dépendance,,0.0,2.39286,48.83794
2024-1197494,27/03/2024,"2108800,00 €",RUE DE COURCELLES,17,Dépendance,,0.0,2.30188,48.8808
2024-1198990,23.04.2024,"715000,00",RUE DU FAUBOURG SAINT HONORE,8,Appartement ,50.0,2.0,2.30338,48.87639
2024-1221765,22/07/2024,"770000,00",RUE OSWALDO CRUZ,16, Appartement,65.0,3.0,2.26945,48.85647
2024-1203992,26.08.2024,"1223650,00",RUE SAINT MARTIN,3,Appartement,78.0,3.0,2.35284,48.86328
2024-1197038,28/03/2024,"739592,00",AV DES TERNES,17, Appartement,68.0,3.0,2.28779,48.88058
2024-1219963,26/06/2024,"225000,00",RUE BEATRIX DUSSANE,15,Appartement ,30.0,1.0,2.29112,48.85007
2024-1197012,02/04/2024,"666000,00",RUE VIEILLE DU TEMPLE,3,Dépendance ,,0.0,2.35933,48.85937
2024-1202813,25.07.2024,"401620,00",RUE DE CRIMEE,19, Appartement,39.0,1.0,2.38748,48.88215
2024-1204104,06.08.2024,"404520,00",RUE MANIN,19, Appartement,78.0,3.0,2.39395,48.8858
2024-1209709,20.12.2024,"615000,00 €",RUE DE LA PLAINE,20, Appartement,75.0,3.0,2.40167,48.85022
2024-1219433,25.06.2024,"21606678,00",RUE DE L ASILE POPINCOURT,11,APPARTEMENT,40.0,2.0,2.37533,48.85997
2024-1203710,29/07/2024,"1108800,00",RUE LEVERT,20,Appartement ,113.0,5.0,2.391,48.87377
2024-1226721,25.11.2024,"979091,00",RUE DU THEATRE,15,Dépendance,,0.0,2.28806,48.84819
2024-1205691,06/09/2024,"204500,00 €",RUE GAUTHEY,17,Dépendance,,0.0,2.32163,48.89274
2024-1202543,12.07.2024,"1300000,00",RUE JOUFFROY D'ABBANS,17,Dépendance ,,0.0,2.30236,48.88204
2024-1202674,17.07.2024,"245000,00 €",RUE GAUTHEY,17, Appartement,25.0,2.0,2.32163,48.89274
2024-1213223,27.02.2024,"1099000,00",RUE LAMBLARDIE,12,Appartement ,95.0,4.0,2.39786,48.84034
2024-1227468,28/11/2024,"390000,00",AV DU GAL MICHEL BIZOT,12, Dépendance,,0.0,2.40382,48.83913
2024-1218309,29/05/2024,"1362000,00",RUE SAINT BERNARD,11,APPARTEMENT,130.0,5.0,2.38122,48.85171
2024-1205220,12.09.2024,"326000,00",RUE EMILE ALLEZ,17,Dépendance ,,0.0,2.28885,48.88326
2024-1216198,23/04/2024,"80150000,00",RUE DUPIN,6, Local industriel. commercial ou assimilé,163.0,0.0,2.32526,48.85018
2024-1210391,23/12/2024,"290250,00",RUE DE LABORDE,8,Appartement ,29.0,1.0,2.32185,48.87602
2024-1196314,07.02.2024,"266500,00",RUE CAMBON,1,Local industriel. commercial ou assimilé,42.0,0.0,2.32574,48.86641
2024-1196357,19/03/2024,"14200000,00 €",RUE LE PELETIER,9, Dépendance,,0.0,2.33943,48.87431
2024-1225236,14/10/2024,"458500,00",BD JULES FERRY,11,Appartement ,20.0,1.0,2.3693,48.86689
2024-1212494,15/02/2024,"135000,00",BD SUCHET,16,Dépendance ,,0.0,2.26599,48.85858
2024-1209339,13.12.2024,"5000,00 €",RUE LEVERT,20,Appartement ,12.0,1.0,2.39136,48.87462
2024-1219124,18/06/2024,"297700,00 €",RUE DE GRENELLE,7,Appartement ,23.0,2.0,2.32759,48.85396
2024-1212091,13/02/2024,"1415500,00",RUE LALO,16,DÉPENDANCE,,0.0,2.27929,48.87464
2024-1203853,06.08.2024,"668000,00",RUE JULIETTE LAMBER,17,APPARTEMENT,90.0,4.0,2.30496,48.88835
2024-1221274,01.07.2024,"820000,00",RUE DE LA FOLIE REGNAULT,11,Appartement,93.0,4.0,2.38644,48.86098
2024-1196174,28/02/2024,"912605,00",RUE SAINT PAUL,4, Appartement,69.0,3.0,2.36292,48.85416
2024-1196142,28/02/2024,"302800,00",RUE DEODAT DE SEVERAC,17, Appartement,28.0,3.0,2.31072,48.88593
2024-1226238,28.10.2024,"590000,00",AV DE SUFFREN,15,DÉPENDANCE,,0.0,2.3084,48.84677
2024-1220552,15/07/2024,"430000,00",RUE SERVAN,11,Appartement,27.0,3.0,2.3827,48.86178
2024-1200161,29.05.2024,"335000,00 €",RUE POUCHET,17,Dépendance,,0.0,2.32007,48.8941
2024-1215859,29.04.2024,"550000,00",AV MOZART,16,Appartement ,55.0,2.0,2.27273,48.85683
2024-1227979,26/11/2024,"347328,00",RUE DU MOULIN DES PRES,13,DÉPENDANCE,,0.0,2.35512,48.82346
2024-1193304,03/01/2024,"519000,00 €",RUE SIMART,18,Appartement ,71.0,2.0,2.34816,48.89086
2024-1218620,05.06.2024,"342000,00 €",RUE DU GENERAL GUILHEM,11,Appartement,27.0,2.0,2.37948,48.86232
2024-1222280,12.08.2024,"410000,00",RUE SAINT MAUR,11,Dépendance,,0.0,2.37774,48.86396
2024-1208434,18/11/2024,"200000,00",RUE ALIBERT,10,Appartement ,20.0,2.0,2.36702,48.87161
2024-1215146,21/03/2024,"950000,00",RUE JEAN MARIE JEGO,13, Local industriel. commercial ou assimilé,110.0,0.0,2.35124,48.82817
2024-1216206,26/04/2024,"354500,00",RUE DES ENTREPRENEURS,15,Dépendance ,,0.0,2.28835,48.84525
2024-1213692,21/03/2024,"3165000,00",AV EMILE ACOLLAS,7,Appartement,162.0,5.0,2.30082,48.85235
2024-1195119,23.02.2024,"111665,00",RUE DES BATIGNOLLES,17,Dépendance,,0.0,2.32003,48.88563
2024-1194746,16.02.2024,"1860000,00",RUE DU ROCHER,8, Dépendance,,0.0,2.32201,48.87688
2024-1220152,26.06.2024,"358000,00",RUE DE L ABBE GROULT,15,Appartement,40.0,2.0,2.29729,48.8387
2024-1195179,27.02.2024,"530000,00",RUE DE DOUAI,9,Dépendance ,,0.0,2.33446,48.8817
2024-1202307,04/07/2024,"460000,00 €",RUE ALIBERT,10,Appartement,45.0,2.0,2.36716,48.87113
2024-1200234,31/05/2024,"765300,00",RUE DE MIROMESNIL,8, Appartement,78.0,3.0,2.31577,48.87194
2024-1216462,14.05.2024,"240000,00",PAS DES POSTES,5,Appartement,30.0,2.0,2.34934,48.84113
2024-1227292,14/11/2024,"170000,00",RUE PERNETY,14, Appartement,17.0,1.0,2.31901,48.83324
2024-1215238,16/04/2024,"135000,00",RUE DE PICPUS,12, Dépendance,,0.0,2.40207,48.83671
2024-1216906,15/05/2024,"530000,00",BD VOLTAIRE,11, Appartement,65.0,2.0,2.38546,48.85395
2024-1226769,13.11.2024,"257550,00 €",RUE VILLIOT,12, Dépendance,,0.0,2.37558,48.84202
2024-1217404,27/05/2024,"1205000,00",BD EDGAR QUINET,14,Appartement,105.0,5.0,2.32271,48.84128
2024-1208526,08.11.2024,"295000,00",RUE DES CLOYS,18,Appartement,38.0,2.0,2.33747,48.89309
2024-1202491,02/07/2024,"342000,00",RUE SAINT FARGEAU,20,Dépendance,,0.0,2.40308,48.87133
2024-1209496,27/11/2024,"416450,00",RUE PORTEFOIN,3,DÉPENDANCE,,0.0,2.35952,48.86354
2024-1195024,07/02/2024,"214700,00",RUE PELLEPORT,20, Dépendance,,0.0,2.3982,48.87494
2024-1218347,31/05/2024,"400000,00",RUE DU CHEMIN VERT,11,Dépendance ,,0.0,2.38553,48.86273
2024-1215143,08/04/2024,"50000,00",RUE OBERKAMPF,11, Appartement,7.0,1.0,2.37958,48.86596
2024-1214296,22.03.2024,"260000,00",RUE NOTRE-DAME DES CHAMPS,6, Appartement,21.0,1.0,2.33132,48.84294
2024-1194333,24/01/2024,"70000,00",RUE DE MAUBEUGE,9, Dépendance,,0.0,2.34558,48.87836
2024-1218919,19.06.2024,"378949,00",RUE BOUILLOUX LAFONT,15, Appartement,38.0,2.0,2.27955,48.837
2024-1216084,25.04.2024,"410000,00",RUE DE LA FOLIE MERICOURT,11, Appartement,41.0,2.0,2.37262,48.86382
2024-1193698,17/01/2024,"252000,00",RUE DE LA REUNION,20,Dépendance ,,0.0,2.40385,48.85294
2024-1208486,26.11.2024,"194100,00",RUE LEON,18,DÉPENDANCE,,0.0,2.35332,48.88926
2024-1224412,27.09.2024,"850000,00",BD VOLTAIRE,11,DÉPENDANCE,,0.0,2.39468,48.84951
2024-1217586,03.06.2024,"23000000,00",RUE EUGENE LABICHE,16,Appartement,79.0,2.0,2.27088,48.86238
2024-1203048,18.07.2024,"631800,00",RUE LAMARCK,18,Appartement,49.0,3.0,2.33868,48.89012
2024-1213028,05/03/2024,"563900,00",RUE ALEXANDRE DUMAS,11, Local industriel. commercial ou assimilé,16.0,0.0,2.39458,48.85372
2024-1217018,15/05/2024,"310000,00",RUE JEAN PIERRE TIMBAUD,11, Dépendance,,0.0,2.36929,48.86539
2024-1227928,11/12/2024,"466500,00",RUE GASTON DE CAILLAVET,15,Appartement,42.0,1.0,2.2843,48.84889
2024-1219433,25/06/2024,"21606678,00",AV DE LA REPUBLIQUE,11,Local industriel. commercial ou assimilé ,104.0,0.0,2.38013,48.86455
2024-1227753,11.12.2024,"345100,00",CITE DE LA ROQUETTE,11,Dépendance ,,0.0,2.37421,48.85501
2024-1203609,07/08/2024,"800000,00",RUE JULIEN LACROIX,20,Appartement ,55.0,3.0,2.38175,48.8729
2024-1195456,26.02.2024,"1158750,00",AV TRUDAINE,9,Local industriel. commercial ou assimilé,78.0,0.0,2.34207,48.88135
2024-1201853,02/07/2024,"4025000,00",RUE DU FAUBOURG SAINT HONORE,8, Local industriel. commercial ou assimilé,235.0,0.0,2.3186,48.87008
2024-1203545,01.08.2024,"173000,00",RUE CLOVIS HUGUES,19,Appartement ,20.0,1.0,2.37427,48.88257
2024-1215909,02.05.2024,"215000,00",RUE DE LA QUINTINIE,15, Dépendance,,0.0,2.30402,48.83737
2024-1222727,26/08/2024,"286700,00",RUE DURANTON,15,Appartement ,34.0,2.0,2.28763,48.83909
